userID,productID,productName,rating,timestamp,hasPurchased,Price,productReviewComment,Description,category
424,27020,Gia (1998),3.5,1457901570,Null,Null,"Tag: lesbian, Rating: 3.5",lesbian,Drama|Romance
424,30825,Meet the Fockers (2004),3.5,1457846573,Null,Null,"Tag: Ben Stiller, Rating: 3.5",Ben Stiller,Comedy
424,30825,Meet the Fockers (2004),3.5,1457846569,Null,Null,"Tag: Robert De Niro, Rating: 3.5",Robert De Niro,Comedy
424,34323,"Devil's Rejects, The (2005)",4.5,1457902355,Null,Null,"Tag: Rob Zombie, Rating: 4.5",Rob Zombie,Action|Crime|Horror
424,40278,Jarhead (2005),4.0,1457846443,Null,Null,"Tag: Jake Gyllenhaal, Rating: 4.0",Jake Gyllenhaal,Action|Drama|War
424,40278,Jarhead (2005),4.0,1457846449,Null,Null,"Tag: Modern war, Rating: 4.0",Modern war,Action|Drama|War
424,48516,"Departed, The (2006)",4.5,1457843188,Null,Null,"Tag: atmospheric, Rating: 4.5",atmospheric,Crime|Drama|Thriller
424,48516,"Departed, The (2006)",4.5,1457843173,Null,Null,"Tag: Jack Nicholson, Rating: 4.5",Jack Nicholson,Crime|Drama|Thriller
424,48516,"Departed, The (2006)",4.5,1457843178,Null,Null,"Tag: Leonardo DiCaprio, Rating: 4.5",Leonardo DiCaprio,Crime|Drama|Thriller
424,48516,"Departed, The (2006)",4.5,1457843176,Null,Null,"Tag: Martin Scorsese, Rating: 4.5",Martin Scorsese,Crime|Drama|Thriller
424,48516,"Departed, The (2006)",4.5,1457843184,Null,Null,"Tag: suspense, Rating: 4.5",suspense,Crime|Drama|Thriller
424,53127,Bug (2007),3.5,1457923334,Null,Null,"Tag: based on a play, Rating: 3.5",based on a play,Drama|Horror|Thriller
424,53127,Bug (2007),3.5,1457923313,Null,Null,"Tag: conspiracy theory, Rating: 3.5",conspiracy theory,Drama|Horror|Thriller
424,53127,Bug (2007),3.5,1457923337,Null,Null,"Tag: creepy, Rating: 3.5",creepy,Drama|Horror|Thriller
424,53127,Bug (2007),3.5,1457923284,Null,Null,"Tag: Insanity, Rating: 3.5",Insanity,Drama|Horror|Thriller
424,53127,Bug (2007),3.5,1457923318,Null,Null,"Tag: paranoia, Rating: 3.5",paranoia,Drama|Horror|Thriller
424,53127,Bug (2007),3.5,1457923256,Null,Null,"Tag: PTSD, Rating: 3.5",PTSD,Drama|Horror|Thriller
424,60756,Step Brothers (2008),4.0,1457846127,Null,Null,"Tag: funny, Rating: 4.0",funny,Comedy
424,60756,Step Brothers (2008),4.0,1457846129,Null,Null,"Tag: will ferrell, Rating: 4.0",will ferrell,Comedy
424,66097,Coraline (2009),4.5,1457844468,Null,Null,"Tag: claymation, Rating: 4.5",claymation,Animation|Fantasy|Thriller
424,66097,Coraline (2009),4.5,1457844484,Null,Null,"Tag: creepy, Rating: 4.5",creepy,Animation|Fantasy|Thriller
424,66097,Coraline (2009),4.5,1457844475,Null,Null,"Tag: dark, Rating: 4.5",dark,Animation|Fantasy|Thriller
424,66097,Coraline (2009),4.5,1457844498,Null,Null,"Tag: dark fairy tale, Rating: 4.5",dark fairy tale,Animation|Fantasy|Thriller
424,66097,Coraline (2009),4.5,1457844481,Null,Null,"Tag: Surreal, Rating: 4.5",Surreal,Animation|Fantasy|Thriller
424,66097,Coraline (2009),4.5,1457844494,Null,Null,"Tag: Tim Burton, Rating: 4.5",Tim Burton,Animation|Fantasy|Thriller
424,68157,Inglourious Basterds (2009),4.5,1457844667,Null,Null,"Tag: black comedy, Rating: 4.5",black comedy,Action|Drama|War
424,68157,Inglourious Basterds (2009),4.5,1457844663,Null,Null,"Tag: Brad Pitt, Rating: 4.5",Brad Pitt,Action|Drama|War
424,68157,Inglourious Basterds (2009),4.5,1457844660,Null,Null,"Tag: Christoph Waltz, Rating: 4.5",Christoph Waltz,Action|Drama|War
424,68157,Inglourious Basterds (2009),4.5,1457844652,Null,Null,"Tag: Quentin Tarantino, Rating: 4.5",Quentin Tarantino,Action|Drama|War
424,68157,Inglourious Basterds (2009),4.5,1457844670,Null,Null,"Tag: satire, Rating: 4.5",satire,Action|Drama|War
424,74458,Shutter Island (2010),5.0,1457843102,Null,Null,"Tag: insanity, Rating: 5.0",insanity,Drama|Mystery|Thriller
424,74458,Shutter Island (2010),5.0,1457843110,Null,Null,"Tag: Leonardo DiCaprio, Rating: 5.0",Leonardo DiCaprio,Drama|Mystery|Thriller
424,74458,Shutter Island (2010),5.0,1457843107,Null,Null,"Tag: Martin Scorsese, Rating: 5.0",Martin Scorsese,Drama|Mystery|Thriller
424,74458,Shutter Island (2010),5.0,1457843104,Null,Null,"Tag: plot twist, Rating: 5.0",plot twist,Drama|Mystery|Thriller
424,74458,Shutter Island (2010),5.0,1457843098,Null,Null,"Tag: psychological, Rating: 5.0",psychological,Drama|Mystery|Thriller
424,74458,Shutter Island (2010),5.0,1457843113,Null,Null,"Tag: Psychological Thriller, Rating: 5.0",Psychological Thriller,Drama|Mystery|Thriller
424,74458,Shutter Island (2010),5.0,1457843122,Null,Null,"Tag: thought-provoking, Rating: 5.0",thought-provoking,Drama|Mystery|Thriller
424,79132,Inception (2010),2.5,1457844927,Null,Null,"Tag: action, Rating: 2.5",action,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,Inception (2010),2.5,1457844911,Null,Null,"Tag: alternate reality, Rating: 2.5",alternate reality,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,Inception (2010),2.5,1457844916,Null,Null,"Tag: Leonardo DiCaprio, Rating: 2.5",Leonardo DiCaprio,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,Inception (2010),2.5,1457844903,Null,Null,"Tag: sci-fi, Rating: 2.5",sci-fi,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,Inception (2010),2.5,1457844920,Null,Null,"Tag: thought-provoking, Rating: 2.5",thought-provoking,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,Inception (2010),2.5,1457844914,Null,Null,"Tag: visually appealing, Rating: 2.5",visually appealing,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,81562,Null,Null,1457901404,Null,Null,"Tag: stranded, Rating: nan",stranded,Null
424,81591,Black Swan (2010),3.5,1457845684,Null,Null,"Tag: alter ego, Rating: 3.5",alter ego,Drama|Thriller
424,81591,Black Swan (2010),3.5,1457845658,Null,Null,"Tag: atmospheric, Rating: 3.5",atmospheric,Drama|Thriller
424,81591,Black Swan (2010),3.5,1457845668,Null,Null,"Tag: creepy, Rating: 3.5",creepy,Drama|Thriller
424,81591,Black Swan (2010),3.5,1457845670,Null,Null,"Tag: horror, Rating: 3.5",horror,Drama|Thriller
424,81591,Black Swan (2010),3.5,1457845677,Null,Null,"Tag: obsession, Rating: 3.5",obsession,Drama|Thriller
424,81591,Black Swan (2010),3.5,1457845661,Null,Null,"Tag: surreal, Rating: 3.5",surreal,Drama|Thriller
424,102903,Now You See Me (2013),1.5,1457845623,Null,Null,"Tag: illusions, Rating: 1.5",illusions,Crime|Mystery|Thriller
424,102903,Now You See Me (2013),1.5,1457845593,Null,Null,"Tag: overcomplicated, Rating: 1.5",overcomplicated,Crime|Mystery|Thriller
424,102903,Now You See Me (2013),1.5,1457845596,Null,Null,"Tag: predictable, Rating: 1.5",predictable,Crime|Mystery|Thriller
424,102903,Now You See Me (2013),1.5,1457845587,Null,Null,"Tag: stupid ending, Rating: 1.5",stupid ending,Crime|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846360,Null,Null,"Tag: absorbing, Rating: 5.0",absorbing,Drama|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846358,Null,Null,"Tag: acting, Rating: 5.0",acting,Drama|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846366,Null,Null,"Tag: atmospheric, Rating: 5.0",atmospheric,Drama|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846364,Null,Null,"Tag: Hugh Jackman, Rating: 5.0",Hugh Jackman,Drama|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846355,Null,Null,"Tag: Jake Gyllenhaal, Rating: 5.0",Jake Gyllenhaal,Drama|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846368,Null,Null,"Tag: morality, Rating: 5.0",morality,Drama|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846378,Null,Null,"Tag: mystery, Rating: 5.0",mystery,Drama|Mystery|Thriller
424,104879,Prisoners (2013),5.0,1457846362,Null,Null,"Tag: thriller, Rating: 5.0",thriller,Drama|Mystery|Thriller
424,106100,Dallas Buyers Club (2013),4.0,1457845924,Null,Null,"Tag: Jared Leto, Rating: 4.0",Jared Leto,Drama
424,106100,Dallas Buyers Club (2013),4.0,1457845921,Null,Null,"Tag: social commentary, Rating: 4.0",social commentary,Drama
424,106100,Dallas Buyers Club (2013),4.0,1457845933,Null,Null,"Tag: uplifting, Rating: 4.0",uplifting,Drama
424,106489,Null,Null,1457901210,Null,Null,"Tag: fantasy, Rating: nan",fantasy,Null
424,106489,Null,Null,1457901214,Null,Null,"Tag: Tolkien, Rating: nan",Tolkien,Null
424,106489,Null,Null,1457901201,Null,Null,"Tag: too long, Rating: nan",too long,Null
424,109487,Null,Null,1457901805,Null,Null,"Tag: Christopher Nolan, Rating: nan",Christopher Nolan,Null
424,109487,Null,Null,1457901808,Null,Null,"Tag: sci-fi, Rating: nan",sci-fi,Null
424,109487,Null,Null,1457901811,Null,Null,"Tag: time-travel, Rating: nan",time-travel,Null
424,112515,"Babadook, The (2014)",4.5,1457843258,Null,Null,"Tag: atmospheric, Rating: 4.5",atmospheric,Drama|Horror|Thriller
424,112515,"Babadook, The (2014)",4.5,1457843256,Null,Null,"Tag: dark, Rating: 4.5",dark,Drama|Horror|Thriller
424,112515,"Babadook, The (2014)",4.5,1457843228,Null,Null,"Tag: Metaphorical, Rating: 4.5",Metaphorical,Drama|Horror|Thriller
424,112515,"Babadook, The (2014)",4.5,1457843261,Null,Null,"Tag: psychological, Rating: 4.5",psychological,Drama|Horror|Thriller
424,112556,Gone Girl (2014),1.0,1457845088,Null,Null,"Tag: annoying, Rating: 1.0",annoying,Drama|Thriller
424,112556,Gone Girl (2014),1.0,1457845155,Null,Null,"Tag: Stupid ending, Rating: 1.0",Stupid ending,Drama|Thriller
435,750,Null,Null,1366676044,Null,Null,"Tag: dark comedy, Rating: nan",dark comedy,Null
435,2959,Fight Club (1999),5.0,1366676088,Null,Null,"Tag: dark comedy, Rating: 5.0",dark comedy,Action|Crime|Drama|Thriller
435,58559,"Dark Knight, The (2008)",5.0,1366676040,Null,Null,"Tag: psychology, Rating: 5.0",psychology,Action|Crime|Drama|IMAX
435,58559,"Dark Knight, The (2008)",5.0,1366676054,Null,Null,"Tag: superhero, Rating: 5.0",superhero,Action|Crime|Drama|IMAX
439,5952,"Lord of the Rings: The Two Towers, The (2002)",4.0,1436944038,Null,Null,"Tag: Myth, Rating: 4.0",Myth,Adventure|Fantasy
439,98809,"Hobbit: An Unexpected Journey, The (2012)",3.5,1436944128,Null,Null,"Tag: Action, Rating: 3.5",Action,Adventure|Fantasy|IMAX
439,98809,"Hobbit: An Unexpected Journey, The (2012)",3.5,1436944141,Null,Null,"Tag: Myth, Rating: 3.5",Myth,Adventure|Fantasy|IMAX
462,152711,Who Killed Chea Vichea? (2010),5.0,1478489688,Null,Null,"Tag: Cambodia, Rating: 5.0",Cambodia,Documentary
462,152711,Who Killed Chea Vichea? (2010),5.0,1478489709,Null,Null,"Tag: crime, Rating: 5.0",crime,Documentary
462,152711,Who Killed Chea Vichea? (2010),5.0,1478489696,Null,Null,"Tag: human rights, Rating: 5.0",human rights,Documentary
462,152711,Who Killed Chea Vichea? (2010),5.0,1478489701,Null,Null,"Tag: murder, Rating: 5.0",murder,Documentary
462,152711,Who Killed Chea Vichea? (2010),5.0,1478489713,Null,Null,"Tag: procedural, Rating: 5.0",procedural,Documentary
474,1,Toy Story (1995),4.0,1137206825,Null,Null,"Tag: pixar, Rating: 4.0",pixar,Adventure|Animation|Children|Comedy|Fantasy
474,2,Jumanji (1995),3.0,1137375552,Null,Null,"Tag: game, Rating: 3.0",game,Adventure|Children|Fantasy
474,5,Father of the Bride Part II (1995),1.5,1137373903,Null,Null,"Tag: pregnancy, Rating: 1.5",pregnancy,Comedy
474,5,Father of the Bride Part II (1995),1.5,1137373903,Null,Null,"Tag: remake, Rating: 1.5",remake,Comedy
474,7,Sabrina (1995),3.0,1137375642,Null,Null,"Tag: remake, Rating: 3.0",remake,Comedy|Romance
474,11,"American President, The (1995)",2.5,1137374904,Null,Null,"Tag: politics, Rating: 2.5",politics,Comedy|Drama|Romance
474,11,"American President, The (1995)",2.5,1137374904,Null,Null,"Tag: president, Rating: 2.5",president,Comedy|Drama|Romance
474,14,Nixon (1995),3.0,1137375623,Null,Null,"Tag: politics, Rating: 3.0",politics,Drama
474,14,Nixon (1995),3.0,1137375623,Null,Null,"Tag: president, Rating: 3.0",president,Drama
474,16,Casino (1995),4.0,1137181640,Null,Null,"Tag: Mafia, Rating: 4.0",Mafia,Crime|Drama
474,17,Sense and Sensibility (1995),5.0,1137181153,Null,Null,"Tag: Jane Austen, Rating: 5.0",Jane Austen,Drama|Romance
474,21,Get Shorty (1995),4.0,1137206178,Null,Null,"Tag: Hollywood, Rating: 4.0",Hollywood,Comedy|Crime|Thriller
474,22,Copycat (1995),3.0,1137375496,Null,Null,"Tag: serial killer, Rating: 3.0",serial killer,Crime|Drama|Horror|Mystery|Thriller
474,25,Leaving Las Vegas (1995),3.5,1138137555,Null,Null,"Tag: alcoholism, Rating: 3.5",alcoholism,Drama|Romance
474,26,Othello (1995),3.5,1138137603,Null,Null,"Tag: Shakespeare, Rating: 3.5",Shakespeare,Drama
474,28,Persuasion (1995),4.5,1137201942,Null,Null,"Tag: In Netflix queue, Rating: 4.5",In Netflix queue,Drama|Romance
474,28,Persuasion (1995),4.5,1137180037,Null,Null,"Tag: Jane Austen, Rating: 4.5",Jane Austen,Drama|Romance
474,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",3.5,1138137473,Null,Null,"Tag: kidnapping, Rating: 3.5",kidnapping,Adventure|Drama|Fantasy|Mystery|Sci-Fi
474,31,Dangerous Minds (1995),3.0,1137375502,Null,Null,"Tag: high school, Rating: 3.0",high school,Drama
474,31,Dangerous Minds (1995),3.0,1137375502,Null,Null,"Tag: teacher, Rating: 3.0",teacher,Drama
474,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0,1137206826,Null,Null,"Tag: time travel, Rating: 4.0",time travel,Mystery|Sci-Fi|Thriller
474,34,Babe (1995),4.5,1137180956,Null,Null,"Tag: Animal movie, Rating: 4.5",Animal movie,Children|Drama
474,34,Babe (1995),4.5,1137205237,Null,Null,"Tag: pigs, Rating: 4.5",pigs,Children|Drama
474,36,Dead Man Walking (1995),5.0,1137202363,Null,Null,"Tag: death penalty, Rating: 5.0",death penalty,Crime|Drama
474,36,Dead Man Walking (1995),5.0,1137191227,Null,Null,"Tag: Nun, Rating: 5.0",Nun,Crime|Drama
474,38,It Takes Two (1995),1.0,1137373760,Null,Null,"Tag: twins, Rating: 1.0",twins,Children|Comedy
474,39,Clueless (1995),3.5,1138137492,Null,Null,"Tag: Emma, Rating: 3.5",Emma,Comedy|Romance
474,39,Clueless (1995),3.5,1138137492,Null,Null,"Tag: Jane Austen, Rating: 3.5",Jane Austen,Comedy|Romance
474,40,Null,Null,1137202107,Null,Null,"Tag: In Netflix queue, Rating: nan",In Netflix queue,Null
474,40,Null,Null,1137202107,Null,Null,"Tag: South Africa, Rating: nan",South Africa,Null
474,41,Richard III (1995),3.5,1138137646,Null,Null,"Tag: Shakespeare, Rating: 3.5",Shakespeare,Drama|War
474,43,Restoration (1995),3.5,1138137640,Null,Null,"Tag: England, Rating: 3.5",England,Drama
474,45,To Die For (1995),4.0,1137206826,Null,Null,"Tag: Journalism, Rating: 4.0",Journalism,Comedy|Drama|Thriller
474,46,How to Make an American Quilt (1995),3.0,1137375539,Null,Null,"Tag: wedding, Rating: 3.0",wedding,Drama|Romance
474,47,Seven (a.k.a. Se7en) (1995),4.0,1137206452,Null,Null,"Tag: serial killer, Rating: 4.0",serial killer,Mystery|Thriller
474,50,"Usual Suspects, The (1995)",4.0,1137206826,Null,Null,"Tag: heist, Rating: 4.0",heist,Crime|Mystery|Thriller
474,52,Mighty Aphrodite (1995),4.0,1137206315,Null,Null,"Tag: adoption, Rating: 4.0",adoption,Comedy|Drama|Romance
474,52,Mighty Aphrodite (1995),4.0,1137206371,Null,Null,"Tag: prostitution, Rating: 4.0",prostitution,Comedy|Drama|Romance
474,58,"Postman, The (Postino, Il) (1994)",3.5,1138137613,Null,Null,"Tag: writing, Rating: 3.5",writing,Comedy|Drama|Romance
474,62,Mr. Holland's Opus (1995),2.5,1137374957,Null,Null,"Tag: music, Rating: 2.5",music,Drama
474,92,Mary Reilly (1996),3.5,1138137574,Null,Null,"Tag: Jekyll and Hyde, Rating: 3.5",Jekyll and Hyde,Drama|Horror|Thriller
474,96,In the Bleak Midwinter (1995),3.5,1138137537,Null,Null,"Tag: theater, Rating: 3.5",theater,Comedy|Drama
474,101,Bottle Rocket (1996),3.5,1138137460,Null,Null,"Tag: crime, Rating: 3.5",crime,Adventure|Comedy|Crime|Romance
474,104,Happy Gilmore (1996),2.0,1137374014,Null,Null,"Tag: golf, Rating: 2.0",golf,Comedy
474,107,Muppet Treasure Island (1996),3.0,1137375573,Null,Null,"Tag: muppets, Rating: 3.0",muppets,Adventure|Children|Comedy|Musical
474,110,Braveheart (1995),3.0,1137180974,Null,Null,"Tag: Scotland, Rating: 3.0",Scotland,Action|Drama|War
474,111,Taxi Driver (1976),4.0,1137206513,Null,Null,"Tag: assassination, Rating: 4.0",assassination,Crime|Drama|Thriller
474,116,Anne Frank Remembered (1995),3.5,1138040398,Null,Null,"Tag: Holocaust, Rating: 3.5",Holocaust,Documentary
474,122,Boomerang (1992),1.0,1137373679,Null,Null,"Tag: dating, Rating: 1.0",dating,Comedy|Romance
474,140,Up Close and Personal (1996),2.5,1137375031,Null,Null,"Tag: journalism, Rating: 2.5",journalism,Drama|Romance
474,150,Apollo 13 (1995),4.5,1137205234,Null,Null,"Tag: moon, Rating: 4.5",moon,Adventure|Drama|IMAX
474,150,Apollo 13 (1995),4.5,1137180977,Null,Null,"Tag: NASA, Rating: 4.5",NASA,Adventure|Drama|IMAX
474,150,Apollo 13 (1995),4.5,1137205233,Null,Null,"Tag: space, Rating: 4.5",space,Adventure|Drama|IMAX
474,153,Batman Forever (1995),3.0,1137375453,Null,Null,"Tag: superhero, Rating: 3.0",superhero,Action|Adventure|Comedy|Crime
474,160,Congo (1995),1.0,1137373726,Null,Null,"Tag: Michael Crichton, Rating: 1.0",Michael Crichton,Action|Adventure|Mystery|Sci-Fi
474,161,Crimson Tide (1995),3.5,1138137497,Null,Null,"Tag: submarine, Rating: 3.5",submarine,Drama|Thriller|War
474,162,Crumb (1994),3.5,1137202038,Null,Null,"Tag: In Netflix queue, Rating: 3.5",In Netflix queue,Documentary
474,185,"Net, The (1995)",3.0,1137375604,Null,Null,"Tag: computers, Rating: 3.0",computers,Action|Crime|Thriller
474,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",4.5,1137203124,Null,Null,"Tag: Made me cry, Rating: 4.5",Made me cry,Drama|Musical|Romance
474,215,Before Sunrise (1995),3.5,1138040410,Null,Null,"Tag: generation X, Rating: 3.5",generation X,Drama|Romance
474,216,Billy Madison (1995),1.0,1137373675,Null,Null,"Tag: school, Rating: 1.0",school,Comedy
474,222,Circle of Friends (1995),4.0,1137181644,Null,Null,"Tag: Ireland, Rating: 4.0",Ireland,Drama|Romance
474,223,Clerks (1994),3.5,1138137480,Null,Null,"Tag: generation X, Rating: 3.5",generation X,Comedy
474,224,Don Juan DeMarco (1995),3.5,1138137516,Null,Null,"Tag: mental illness, Rating: 3.5",mental illness,Comedy|Drama|Romance
474,224,Don Juan DeMarco (1995),3.5,1138137516,Null,Null,"Tag: psychology, Rating: 3.5",psychology,Comedy|Drama|Romance
474,230,Dolores Claiborne (1995),3.5,1138137506,Null,Null,"Tag: Stephen King, Rating: 3.5",Stephen King,Drama|Thriller
474,232,Eat Drink Man Woman (Yin shi nan nu) (1994),4.0,1137201027,Null,Null,"Tag: In Netflix queue, Rating: 4.0",In Netflix queue,Comedy|Drama|Romance
474,235,Ed Wood (1994),4.0,1137181651,Null,Null,"Tag: movie business, Rating: 4.0",movie business,Comedy|Drama
474,237,Forget Paris (1995),3.5,1138137528,Null,Null,"Tag: basketball, Rating: 3.5",basketball,Comedy|Romance
474,237,Forget Paris (1995),3.5,1138137528,Null,Null,"Tag: France, Rating: 3.5",France,Comedy|Romance
474,237,Forget Paris (1995),3.5,1138137528,Null,Null,"Tag: infertility, Rating: 3.5",infertility,Comedy|Romance
474,246,Hoop Dreams (1994),4.0,1137784780,Null,Null,"Tag: basketball, Rating: 4.0",basketball,Documentary
474,247,Heavenly Creatures (1994),4.0,1137181666,Null,Null,"Tag: Australia, Rating: 4.0",Australia,Crime|Drama
474,249,Immortal Beloved (1994),4.0,1137181672,Null,Null,"Tag: Beethoven, Rating: 4.0",Beethoven,Drama|Romance
474,252,I.Q. (1994),2.0,1137374021,Null,Null,"Tag: Einstein, Rating: 2.0",Einstein,Comedy|Romance
474,257,Just Cause (1995),3.0,1137375555,Null,Null,"Tag: court, Rating: 3.0",court,Mystery|Thriller
474,260,Star Wars: Episode IV - A New Hope (1977),4.0,1137206494,Null,Null,"Tag: darth vader, Rating: 4.0",darth vader,Action|Adventure|Sci-Fi
474,260,Star Wars: Episode IV - A New Hope (1977),4.0,1137206496,Null,Null,"Tag: luke skywalker, Rating: 4.0",luke skywalker,Action|Adventure|Sci-Fi
474,260,Star Wars: Episode IV - A New Hope (1977),4.0,1137206504,Null,Null,"Tag: space opera, Rating: 4.0",space opera,Action|Adventure|Sci-Fi
474,261,Little Women (1994),4.0,1137181688,Null,Null,"Tag: Louisa May Alcott, Rating: 4.0",Louisa May Alcott,Drama
474,262,"Little Princess, A (1995)",4.0,1137206203,Null,Null,"Tag: England, Rating: 4.0",England,Children|Drama
474,262,"Little Princess, A (1995)",4.0,1137206203,Null,Null,"Tag: Girl Power, Rating: 4.0",Girl Power,Children|Drama
474,262,"Little Princess, A (1995)",4.0,1137206203,Null,Null,"Tag: India, Rating: 4.0",India,Children|Drama
474,272,"Madness of King George, The (1994)",3.5,1138137566,Null,Null,"Tag: England, Rating: 3.5",England,Comedy|Drama
474,272,"Madness of King George, The (1994)",3.5,1138137566,Null,Null,"Tag: mental illness, Rating: 3.5",mental illness,Comedy|Drama
474,277,Miracle on 34th Street (1994),2.0,1137374027,Null,Null,"Tag: Christmas, Rating: 2.0",Christmas,Drama
474,279,Null,Null,1137202159,Null,Null,"Tag: In Netflix queue, Rating: nan",In Netflix queue,Null
474,280,Murder in the First (1995),3.0,1137375585,Null,Null,"Tag: prison, Rating: 3.0",prison,Drama|Thriller
474,282,Nell (1994),3.0,1137375594,Null,Null,"Tag: disability, Rating: 3.0",disability,Drama
474,282,Nell (1994),3.0,1137375594,Null,Null,"Tag: twins, Rating: 3.0",twins,Drama
474,290,Null,Null,1137201907,Null,Null,"Tag: In Netflix queue, Rating: nan",In Netflix queue,Null
474,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),3.5,1138137619,Null,Null,"Tag: hit men, Rating: 3.5",hit men,Action|Crime|Drama|Thriller
474,296,Pulp Fiction (1994),4.0,1137205001,Null,Null,"Tag: hit men, Rating: 4.0",hit men,Comedy|Crime|Drama|Thriller
474,300,Quiz Show (1994),4.0,1137206376,Null,Null,"Tag: TV, Rating: 4.0",TV,Drama
474,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),4.5,1137203087,Null,Null,"Tag: Death, Rating: 4.5",Death,Drama
474,308,Three Colors: White (Trzy kolory: Bialy) (1994),4.0,1137206827,Null,Null,"Tag: marriage, Rating: 4.0",marriage,Comedy|Drama
474,316,Stargate (1994),3.5,1138137673,Null,Null,"Tag: time travel, Rating: 3.5",time travel,Action|Adventure|Sci-Fi
474,317,"Santa Clause, The (1994)",2.0,1137374047,Null,Null,"Tag: Christmas, Rating: 2.0",Christmas,Comedy|Drama|Fantasy
474,318,"Shawshank Redemption, The (1994)",5.0,1137205060,Null,Null,"Tag: prison, Rating: 5.0",prison,Crime|Drama
474,318,"Shawshank Redemption, The (1994)",5.0,1137181171,Null,Null,"Tag: Stephen King, Rating: 5.0",Stephen King,Crime|Drama
474,318,"Shawshank Redemption, The (1994)",5.0,1137205064,Null,Null,"Tag: wrongful imprisonment, Rating: 5.0",wrongful imprisonment,Crime|Drama
474,326,Null,Null,1137201797,Null,Null,"Tag: In Netflix queue, Rating: nan",In Netflix queue,Null
474,329,Star Trek: Generations (1994),4.0,1137206491,Null,Null,"Tag: Enterprise, Rating: 4.0",Enterprise,Adventure|Drama|Sci-Fi
474,337,What's Eating Gilbert Grape (1993),4.0,1137206828,Null,Null,"Tag: mental illness, Rating: 4.0",mental illness,Drama
474,338,Virtuosity (1995),3.0,1137375662,Null,Null,"Tag: serial killer, Rating: 3.0",serial killer,Action|Sci-Fi|Thriller
474,339,While You Were Sleeping (1995),3.5,1138137781,Null,Null,"Tag: coma, Rating: 3.5",coma,Comedy|Romance
474,342,Muriel's Wedding (1994),3.5,1138137593,Null,Null,"Tag: Australia, Rating: 3.5",Australia,Comedy
474,342,Muriel's Wedding (1994),3.5,1138137593,Null,Null,"Tag: weddings, Rating: 3.5",weddings,Comedy
474,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5,1138040381,Null,Null,"Tag: cross dressing, Rating: 3.5",cross dressing,Comedy|Drama
474,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5,1138040381,Null,Null,"Tag: men in drag, Rating: 3.5",men in drag,Comedy|Drama
474,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5,1138040381,Null,Null,"Tag: remade, Rating: 3.5",remade,Comedy|Drama
474,349,Clear and Present Danger (1994),3.0,1137180961,Null,Null,"Tag: Tom Clancy, Rating: 3.0",Tom Clancy,Action|Crime|Drama|Thriller
474,350,"Client, The (1994)",3.0,1137375482,Null,Null,"Tag: John Grisham, Rating: 3.0",John Grisham,Drama|Mystery|Thriller
474,351,"Corrina, Corrina (1994)",2.0,1137374008,Null,Null,"Tag: interracial romance, Rating: 2.0",interracial romance,Comedy|Drama|Romance
474,356,Forrest Gump (1994),3.0,1137375519,Null,Null,"Tag: shrimp, Rating: 3.0",shrimp,Comedy|Drama|Romance|War
474,356,Forrest Gump (1994),3.0,1137375519,Null,Null,"Tag: Vietnam, Rating: 3.0",Vietnam,Comedy|Drama|Romance|War
474,357,Four Weddings and a Funeral (1994),3.0,1137375527,Null,Null,"Tag: wedding, Rating: 3.0",wedding,Comedy|Romance
474,361,It Could Happen to You (1994),3.5,1138137551,Null,Null,"Tag: gambling, Rating: 3.5",gambling,Comedy|Drama|Romance
474,363,Null,Null,1137202123,Null,Null,"Tag: Holocaust, Rating: nan",Holocaust,Null
474,363,Null,Null,1137202123,Null,Null,"Tag: In Netflix queue, Rating: nan",In Netflix queue,Null
474,364,"Lion King, The (1994)",4.5,1137180959,Null,Null,"Tag: Disney, Rating: 4.5",Disney,Adventure|Animation|Children|Drama|Musical|IMAX
474,371,"Paper, The (1994)",3.0,1137375629,Null,Null,"Tag: journalism, Rating: 3.0",journalism,Comedy|Drama
474,377,Speed (1994),4.0,1137206476,Null,Null,"Tag: bus, Rating: 4.0",bus,Action|Romance|Thriller
